,Unnamed: 0,name,gender,wikipedia_url,birthdate,image_url,path,timestamp
156,191,Gigi De Lana,female,https://en.wikipedia.org/wiki/Gigi%20De%20Lana,1995-09-24,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Gigi_De_Lana_in_It%27s_Showtime_10th_Anniversary.jpg/250px-Gigi_De_Lana_in_It%27s_Showtime_10th_Anniversary.jpg,250px-Gigi_De_Lana_in_It%27s_Showtime_10th_Anniversary.jpg,2019-10-23 00:00:00
157,192,Gina Alajar,female,https://en.wikipedia.org/wiki/Gina%20Alajar,1959-06-28,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Gina_Alajar_in_2023.jpg/250px-Gina_Alajar_in_2023.jpg,250px-Gina_Alajar_in_2023.jpg,2023-10-01 00:00:00
158,193,Glaiza de Castro,female,https://en.wikipedia.org/wiki/Glaiza%20de%20Castro,1988-01-21,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Glaiza_de_Castro_%282021%29_11-46_screenshot.jpg/250px-Glaiza_de_Castro_%282021%29_11-46_screenshot.jpg,250px-Glaiza_de_Castro_%282021%29_11-46_screenshot.jpg,2021-06-02 00:00:00
159,194,Gloria Diaz,female,https://en.wikipedia.org/wiki/Gloria%20Diaz,1951-04-05,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Abreu_Sodr%C3%A9-Miss_Universo_e_misses_II_%281969%29_%28cropped%29.jpg/250px-Abreu_Sodr%C3%A9-Miss_Universo_e_misses_II_%281969%29_%28cropped%29.jpg,250px-Abreu_Sodr%C3%A9-Miss_Universo_e_misses_II_%281969%29_%28cropped%29.jpg,1969-01-01 00:00:00
160,196,Gloria Romero (actress),female,https://en.wikipedia.org/wiki/Gloria%20Romero%20%28actress%29,1933-12-16,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Gloria_Romero_in_2018.jpg/250px-Gloria_Romero_in_2018.jpg,250px-Gloria_Romero_in_2018.jpg,2018-12-28 00:00:00
161,197,Gwendoline Ruais,female,https://en.wikipedia.org/wiki/Gwendoline%20Ruais,1989-12-11,https://upload.wikimedia.org/wikipedia/commons/0/0b/Gwendoline_Ruais_%28cropped%29.png,Gwendoline_Ruais_%28cropped%29.png,2012-06-24 00:00:00
162,198,Hajji Alejandro,male,https://en.wikipedia.org/wiki/Hajji%20Alejandro,1954-12-26,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Hajji_Alejandro_in_2024_%28cropped%29.png/250px-Hajji_Alejandro_in_2024_%28cropped%29.png,250px-Hajji_Alejandro_in_2024_%28cropped%29.png,2024-04-05 00:00:00
163,199,Hayden Kho,male,https://en.wikipedia.org/wiki/Hayden%20Kho,1980-05-20,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Hayden_Kho.jpg/250px-Hayden_Kho.jpg,250px-Hayden_Kho.jpg,2014-07-26 04:27:58
164,200,Hazel Orencio,female,https://en.wikipedia.org/wiki/Hazel%20Orencio,1986-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Hazel_Orencio_at_81st_Venice_International_Film_Festival.jpg/250px-Hazel_Orencio_at_81st_Venice_International_Film_Festival.jpg,250px-Hazel_Orencio_at_81st_Venice_International_Film_Festival.jpg,2024-09-02 05:20:52
165,201,Heart Evangelista,female,https://en.wikipedia.org/wiki/Heart%20Evangelista,1985-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Heart_Evangelista_in_2025.jpg/250px-Heart_Evangelista_in_2025.jpg,250px-Heart_Evangelista_in_2025.jpg,2025-08-14 00:00:00
166,202,Heart Evangelista,female,https://en.wikipedia.org/wiki/Heart%20Evangelista,1985-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Heart_Evangelista_and_Chiz_Escudero_2015_wedding.jpg/250px-Heart_Evangelista_and_Chiz_Escudero_2015_wedding.jpg,250px-Heart_Evangelista_and_Chiz_Escudero_2015_wedding.jpg,2015-02-16 03:59:59
167,203,Herbert Bautista,male,https://en.wikipedia.org/wiki/Herbert%20Bautista,1968-05-12,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Herbert_Bautista_2016_%28cropped%29.jpg/250px-Herbert_Bautista_2016_%28cropped%29.jpg,250px-Herbert_Bautista_2016_%28cropped%29.jpg,2016-02-17 00:00:00
168,204,Herlene Budol,female,https://en.wikipedia.org/wiki/Herlene%20Budol,1999-08-23,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Herlene_Nicole_Budol%2C_Angono%2C_Rizal_%28cropped%29.jpg/250px-Herlene_Nicole_Budol%2C_Angono%2C_Rizal_%28cropped%29.jpg,250px-Herlene_Nicole_Budol%2C_Angono%2C_Rizal_%28cropped%29.jpg,2022-08-04 00:00:00
169,205,Ian Veneracion,male,https://en.wikipedia.org/wiki/Ian%20Veneracion,1975-02-07,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Ian_Veneracion_-_2019_%28cropped%29.jpg/250px-Ian_Veneracion_-_2019_%28cropped%29.jpg,250px-Ian_Veneracion_-_2019_%28cropped%29.jpg,2019-01-22 00:00:00
170,206,Ice Seguerra,male,https://en.wikipedia.org/wiki/Ice%20Seguerra,1983-09-17,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Aiza_Seguerra_portrait.jpg/250px-Aiza_Seguerra_portrait.jpg,250px-Aiza_Seguerra_portrait.jpg,2016-08-15 00:00:00
171,207,Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Imee_R._Marcos%2C_Senate_portrait_2025.png/250px-Imee_R._Marcos%2C_Senate_portrait_2025.png,250px-Imee_R._Marcos%2C_Senate_portrait_2025.png,2025-01-01 00:00:00
172,209,Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Imee_Marcos_COC_2019_elections_filing_%28cropped%29.jpg/250px-Imee_Marcos_COC_2019_elections_filing_%28cropped%29.jpg,250px-Imee_Marcos_COC_2019_elections_filing_%28cropped%29.jpg,2018-10-15 22:47:42
173,211,Imee Marcos,female,https://en.wikipedia.org/wiki/Imee%20Marcos,1955-11-12,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Ferdinand_R._Marcos_Jr_%28cropped%29.jpg/250px-Ferdinand_R._Marcos_Jr_%28cropped%29.jpg,250px-Ferdinand_R._Marcos_Jr_%28cropped%29.jpg,2022-07-08 17:57:46
174,212,Imelda Papin,female,https://en.wikipedia.org/wiki/Imelda%20Papin,1956-01-26,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Imelda_Papin_%28cropped%29.jpg/250px-Imelda_Papin_%28cropped%29.jpg,250px-Imelda_Papin_%28cropped%29.jpg,2024-06-04 00:00:00
175,213,Ingrid dela Paz,female,https://en.wikipedia.org/wiki/Ingrid%20dela%20Paz,1994-04-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Ingrid_dela_Paz.jpg/250px-Ingrid_dela_Paz.jpg,250px-Ingrid_dela_Paz.jpg,2021-04-15 00:00:00
176,214,Ion Perez,male,https://en.wikipedia.org/wiki/Ion%20Perez,1990-11-27,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ion_Perez_COC_2025.jpg/250px-Ion_Perez_COC_2025.jpg,250px-Ion_Perez_COC_2025.jpg,2024-01-01 00:00:00
177,215,Irma Adlawan,female,https://en.wikipedia.org/wiki/Irma%20Adlawan,1962-03-07,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Irma_Adlawan.jpg/250px-Irma_Adlawan.jpg,250px-Irma_Adlawan.jpg,2013-08-06 00:00:00
178,216,Isabelle Daza,female,https://en.wikipedia.org/wiki/Isabelle%20Daza,1988-03-06,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/ISABELLE_DAZA_%28cropped%29.jpg/250px-ISABELLE_DAZA_%28cropped%29.jpg,250px-ISABELLE_DAZA_%28cropped%29.jpg,2019-08-04 00:00:00
179,217,Isabelle Daza,female,https://en.wikipedia.org/wiki/Isabelle%20Daza,1988-03-06,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Isabelle_Daza_performing_at_Eat_Bulaga%21.jpg/250px-Isabelle_Daza_performing_at_Eat_Bulaga%21.jpg,250px-Isabelle_Daza_performing_at_Eat_Bulaga%21.jpg,2019-08-04 00:00:00
180,219,Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/IskoMorenoOfficialPortrait2025_%28cropped%29.jpg/250px-IskoMorenoOfficialPortrait2025_%28cropped%29.jpg,250px-IskoMorenoOfficialPortrait2025_%28cropped%29.jpg,2025-07-05 00:00:00
181,220,Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/IskoMorenojf1488.JPG/250px-IskoMorenojf1488.JPG,250px-IskoMorenojf1488.JPG,2013-03-27 16:20:53
182,221,Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Iskomorenoapr15mtrcdpic.jpg/250px-Iskomorenoapr15mtrcdpic.jpg,250px-Iskomorenoapr15mtrcdpic.jpg,2019-04-05 11:41:46
183,222,Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/IskoMorenoOfficialPortrait.jpg/250px-IskoMorenoOfficialPortrait.jpg,250px-IskoMorenoOfficialPortrait.jpg,2019-10-07 00:00:00
184,223,Ivan Dorschner,male,https://en.wikipedia.org/wiki/Ivan%20Dorschner,1990-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Ivan_Dorschner_celebrates_birthday_with_the_Boy_Scouts_of_the_Philippines.jpg/250px-Ivan_Dorschner_celebrates_birthday_with_the_Boy_Scouts_of_the_Philippines.jpg,250px-Ivan_Dorschner_celebrates_birthday_with_the_Boy_Scouts_of_the_Philippines.jpg,2017-10-04 00:00:00
185,224,Ivan Dorschner,male,https://en.wikipedia.org/wiki/Ivan%20Dorschner,1990-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Ivan_Dorschner_at_the_Meant_to_Be_production_presentation.jpg/250px-Ivan_Dorschner_at_the_Meant_to_Be_production_presentation.jpg,250px-Ivan_Dorschner_at_the_Meant_to_Be_production_presentation.jpg,2016-11-20 00:00:00
186,225,Iwa Moto,female,https://en.wikipedia.org/wiki/Iwa%20Moto,1988-08-29,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Iwa_Moto_at_Estrella%27s_Home_Clinic%2C_April_2010.jpg/250px-Iwa_Moto_at_Estrella%27s_Home_Clinic%2C_April_2010.jpg,250px-Iwa_Moto_at_Estrella%27s_Home_Clinic%2C_April_2010.jpg,2010-04-12 15:55:00
187,227,JM de Guzman,male,https://en.wikipedia.org/wiki/JM%20de%20Guzman,1988-09-09,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/JM_de_Guzman_%282019%29_%28cropped%29.jpg/250px-JM_de_Guzman_%282019%29_%28cropped%29.jpg,250px-JM_de_Guzman_%282019%29_%28cropped%29.jpg,2019-09-02 00:00:00
188,228,Jackie Rice,female,https://en.wikipedia.org/wiki/Jackie%20Rice,1990-04-27,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Jackie_Rice_%28Actress%29.jpg/250px-Jackie_Rice_%28Actress%29.jpg,250px-Jackie_Rice_%28Actress%29.jpg,2011-05-10 00:00:00
189,229,Jaclyn Jose,female,https://en.wikipedia.org/wiki/Jaclyn%20Jose,1963-10-21,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Jaclyn_Jose_2017_%28cropped%29.jpg/250px-Jaclyn_Jose_2017_%28cropped%29.jpg,250px-Jaclyn_Jose_2017_%28cropped%29.jpg,2017-02-27 00:00:00
190,230,Jade Lopez,female,https://en.wikipedia.org/wiki/Jade%20Lopez,1987-10-22,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/JadeLopez.jpg/250px-JadeLopez.jpg,250px-JadeLopez.jpg,2009-04-23 00:00:00
191,231,Jaime Fabregas,male,https://en.wikipedia.org/wiki/Jaime%20Fabregas,1950-02-28,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Jaime_Fabregas_at_Pakil_Churchjf.jpg/250px-Jaime_Fabregas_at_Pakil_Churchjf.jpg,250px-Jaime_Fabregas_at_Pakil_Churchjf.jpg,2013-08-31 15:12:44
192,233,Jairus Aquino,male,https://en.wikipedia.org/wiki/Jairus%20Aquino,1999-04-01,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Jairus_Aquino_on_ASAP_%28cropped%29.jpg/250px-Jairus_Aquino_on_ASAP_%28cropped%29.jpg,250px-Jairus_Aquino_on_ASAP_%28cropped%29.jpg,2014-04-28 00:37:50
193,234,Jak Roberto,male,https://en.wikipedia.org/wiki/Jak%20Roberto,1993-12-02,https://upload.wikimedia.org/wikipedia/commons/4/40/Jak_Roberto_at_the_Meant_to_Be_production_presentation.jpg,Jak_Roberto_at_the_Meant_to_Be_production_presentation.jpg,2016-11-20 00:00:00
194,235,Jake Cuenca,male,https://en.wikipedia.org/wiki/Jake%20Cuenca,1987-12-30,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Jakejf1505.JPG/250px-Jakejf1505.JPG,250px-Jakejf1505.JPG,2012-12-15 21:34:33
195,236,Jake Ejercito,male,https://en.wikipedia.org/wiki/Jake%20Ejercito,1990-03-27,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Jake_Ejercito.jpg/250px-Jake_Ejercito.jpg,250px-Jake_Ejercito.jpg,2023-09-05 00:00:00
196,237,James Reid (entertainer),male,https://en.wikipedia.org/wiki/James%20Reid%20%28entertainer%29,1993-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/JAMES_REID_MINT_PERFUME_HOLIDAYS_2015_%2826253072737%29_%28cropped%29.jpg/250px-JAMES_REID_MINT_PERFUME_HOLIDAYS_2015_%2826253072737%29_%28cropped%29.jpg,250px-JAMES_REID_MINT_PERFUME_HOLIDAYS_2015_%2826253072737%29_%28cropped%29.jpg,2015-09-01 17:40:00
197,238,James Reid (entertainer),male,https://en.wikipedia.org/wiki/James%20Reid%20%28entertainer%29,1993-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/James_Reid_and_Nadine_Lustre_%28cropped%29.jpg/250px-James_Reid_and_Nadine_Lustre_%28cropped%29.jpg,250px-James_Reid_and_Nadine_Lustre_%28cropped%29.jpg,2016-05-27 19:38:46
198,239,Jamie Rivera,female,https://en.wikipedia.org/wiki/Jamie%20Rivera,1966-08-29,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Singer_Jamie_Rivera_%28cropped%29.jpg/250px-Singer_Jamie_Rivera_%28cropped%29.jpg,250px-Singer_Jamie_Rivera_%28cropped%29.jpg,2015-06-12 10:35:00
199,241,Jane de Leon,female,https://en.wikipedia.org/wiki/Jane%20de%20Leon,1998-11-22,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Jane_De_Leon_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg/250px-Jane_De_Leon_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg,250px-Jane_De_Leon_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg,2020-01-30 00:00:00
200,242,Janella Salvador,female,https://en.wikipedia.org/wiki/Janella%20Salvador,1998-03-30,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Janella_Salvador_in_2019.jpg/250px-Janella_Salvador_in_2019.jpg,250px-Janella_Salvador_in_2019.jpg,2019-11-23 01:58:02
201,243,Janina San Miguel,female,https://en.wikipedia.org/wiki/Janina%20San%20Miguel,1990-11-14,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Janina_San_Miguel_as_Binibining_Pilipinas_2008-World.jpg/250px-Janina_San_Miguel_as_Binibining_Pilipinas_2008-World.jpg,250px-Janina_San_Miguel_as_Binibining_Pilipinas_2008-World.jpg,2008-03-09 00:35:40
202,244,Janina San Miguel,female,https://en.wikipedia.org/wiki/Janina%20San%20Miguel,1990-11-14,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Binibining_Pilipinas_2008_Q%26A-Janina_San_Miguel.jpg/250px-Binibining_Pilipinas_2008_Q%26A-Janina_San_Miguel.jpg,250px-Binibining_Pilipinas_2008_Q%26A-Janina_San_Miguel.jpg,2009-04-15 18:54:00
203,246,Janine Berdin,female,https://en.wikipedia.org/wiki/Janine%20Berdin,2002-01-28,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Janine_Berdin4.jpg/250px-Janine_Berdin4.jpg,250px-Janine_Berdin4.jpg,2019-04-09 00:00:00
204,247,Janine Gutierrez,female,https://en.wikipedia.org/wiki/Janine%20Gutierrez,1989-10-02,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Janine_Gutierrez_at_81st_International_Film_Festival_%28cropped%29.jpg/250px-Janine_Gutierrez_at_81st_International_Film_Festival_%28cropped%29.jpg,250px-Janine_Gutierrez_at_81st_International_Film_Festival_%28cropped%29.jpg,2024-09-02 05:13:58
205,248,Janine Gutierrez,female,https://en.wikipedia.org/wiki/Janine%20Gutierrez,1989-10-02,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Janine_Gutierrez_2016.png/250px-Janine_Gutierrez_2016.png,250px-Janine_Gutierrez_2016.png,2016-07-22 00:00:00
206,249,Janine Tugonon,female,https://en.wikipedia.org/wiki/Janine%20Tugonon,1989-10-19,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_headshot.jpg/250px-Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_headshot.jpg,250px-Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_headshot.jpg,2018-01-15 00:00:00
207,250,Janine Tugonon,female,https://en.wikipedia.org/wiki/Janine%20Tugonon,1989-10-19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_full_length.jpg/250px-Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_full_length.jpg,250px-Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_full_length.jpg,2018-01-15 00:00:00
208,251,Jason Abalos,male,https://en.wikipedia.org/wiki/Jason%20Abalos,1985-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Board_Member_Jason_Abalos.jpg/250px-Board_Member_Jason_Abalos.jpg,250px-Board_Member_Jason_Abalos.jpg,2025-01-01 00:00:00
209,252,Jason Abalos,male,https://en.wikipedia.org/wiki/Jason%20Abalos,1985-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Jason_Abalos.jpg/250px-Jason_Abalos.jpg,250px-Jason_Abalos.jpg,2007-07-21 23:20:00
210,253,Jay Arcilla,male,https://en.wikipedia.org/wiki/Jay%20Arcilla,1996-05-21,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Jay_Arcilla_-_2019_%28cropped%29.jpg/250px-Jay_Arcilla_-_2019_%28cropped%29.jpg,250px-Jay_Arcilla_-_2019_%28cropped%29.jpg,2019-05-07 00:00:00
211,254,Jaya (singer),female,https://en.wikipedia.org/wiki/Jaya%20%28singer%29,1970-03-21,https://upload.wikimedia.org/wikipedia/commons/5/56/Jaya_%28Singer%29.jpg,Jaya_%28Singer%29.jpg,2010-04-29 00:00:00
212,255,Jennylyn Mercado,female,https://en.wikipedia.org/wiki/Jennylyn%20Mercado,1987-05-15,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Jennylyn_Mercado_2021_%28cropped%29.jpg/250px-Jennylyn_Mercado_2021_%28cropped%29.jpg,250px-Jennylyn_Mercado_2021_%28cropped%29.jpg,2021-02-09 00:00:00
213,256,Jeric Teng,male,https://en.wikipedia.org/wiki/Jeric%20Teng,1991-03-18,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/PBA_-_Rain_or_Shine_vs_San_Miguel_-_Jeric_Teng-ROS_-_2016-0107_%2823877393209%29.jpg/250px-PBA_-_Rain_or_Shine_vs_San_Miguel_-_Jeric_Teng-ROS_-_2016-0107_%2823877393209%29.jpg,250px-PBA_-_Rain_or_Shine_vs_San_Miguel_-_Jeric_Teng-ROS_-_2016-0107_%2823877393209%29.jpg,2016-01-07 20:18:00
214,257,Jericho Rosales,male,https://en.wikipedia.org/wiki/Jericho%20Rosales,1979-09-22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/JVR.jpg/250px-JVR.jpg,250px-JVR.jpg,2024-12-17 00:00:00
215,258,Jeron Teng,male,https://en.wikipedia.org/wiki/Jeron%20Teng,1994-03-21,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Jeron_Teng_Filipino_Basketball_Player_2014-04-20_20-48_%28cropped%29.jpg/250px-Jeron_Teng_Filipino_Basketball_Player_2014-04-20_20-48_%28cropped%29.jpg,250px-Jeron_Teng_Filipino_Basketball_Player_2014-04-20_20-48_%28cropped%29.jpg,2014-04-21 00:00:00
216,259,Jessy Mendiola,female,https://en.wikipedia.org/wiki/Jessy%20Mendiola,1992-12-03,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Yamaha_tricity-41_jessy_mendiola_%2816374109395%29_%28cropped%29.jpg/250px-Yamaha_tricity-41_jessy_mendiola_%2816374109395%29_%28cropped%29.jpg,250px-Yamaha_tricity-41_jessy_mendiola_%2816374109395%29_%28cropped%29.jpg,2015-01-25 13:02:00
217,260,Jessy Mendiola,female,https://en.wikipedia.org/wiki/Jessy%20Mendiola,1992-12-03,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Jessy_Mendiola_06-19-14.jpg/250px-Jessy_Mendiola_06-19-14.jpg,250px-Jessy_Mendiola_06-19-14.jpg,2014-07-19 00:00:00
218,261,Jestoni Alarcon,male,https://en.wikipedia.org/wiki/Jestoni%20Alarcon,1964-01-10,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Jestoni_Alarcon%2C_Official_Portrait_2025.jpg/250px-Jestoni_Alarcon%2C_Official_Portrait_2025.jpg,250px-Jestoni_Alarcon%2C_Official_Portrait_2025.jpg,2025-07-07 00:00:00
219,262,Jett Pangan,male,https://en.wikipedia.org/wiki/Jett%20Pangan,1968-06-21,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Jett_Pangan_%282372674477%29.jpg/250px-Jett_Pangan_%282372674477%29.jpg,250px-Jett_Pangan_%282372674477%29.jpg,2008-03-02 00:00:00
220,263,Jhoanna Robles,female,https://en.wikipedia.org/wiki/Jhoanna%20Robles,2004-01-26,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Jhoanna_Robles_in_September_2025.jpg/250px-Jhoanna_Robles_in_September_2025.jpg,250px-Jhoanna_Robles_in_September_2025.jpg,2025-09-06 00:00:00
221,264,Jhong Hilario,male,https://en.wikipedia.org/wiki/Jhong%20Hilario,1976-08-11,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Hon._Virgilio_V._Hilario%2C_Jr.png/250px-Hon._Virgilio_V._Hilario%2C_Jr.png,250px-Hon._Virgilio_V._Hilario%2C_Jr.png,2022-09-27 00:00:00
222,265,Jim Paredes,male,https://en.wikipedia.org/wiki/Jim%20Paredes,1951-08-30,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Jim_Paredes.jpg/250px-Jim_Paredes.jpg,250px-Jim_Paredes.jpg,2013-08-26 00:00:00
223,266,Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Jinggoy_Ejercito_Estrada%2C_Senate_portrait_2025.png/250px-Jinggoy_Ejercito_Estrada%2C_Senate_portrait_2025.png,250px-Jinggoy_Ejercito_Estrada%2C_Senate_portrait_2025.png,2025-01-01 00:00:00
224,267,Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Official_photo_of_Senator_Jinggoy_Ejercito_Estrada.jpg/250px-Official_photo_of_Senator_Jinggoy_Ejercito_Estrada.jpg,250px-Official_photo_of_Senator_Jinggoy_Ejercito_Estrada.jpg,2012-08-27 16:50:39
225,269,Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Jinggoy_Estrada_mugshot_Camp_Crame_2014_PDAF_Scam.jpg/250px-Jinggoy_Estrada_mugshot_Camp_Crame_2014_PDAF_Scam.jpg,250px-Jinggoy_Estrada_mugshot_Camp_Crame_2014_PDAF_Scam.jpg,2014-06-23 00:00:00
226,270,Joaquin Domagoso,male,https://en.wikipedia.org/wiki/Joaquin%20Domagoso,2001-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Joaquin_Domagoso.jpg/250px-Joaquin_Domagoso.jpg,250px-Joaquin_Domagoso.jpg,2024-10-14 00:00:00
227,271,Joey de Leon,male,https://en.wikipedia.org/wiki/Joey%20de%20Leon,1946-10-14,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Joey_De_Leon_and_Travis_Kraft_%28cropped%29.jpg/250px-Joey_De_Leon_and_Travis_Kraft_%28cropped%29.jpg,250px-Joey_De_Leon_and_Travis_Kraft_%28cropped%29.jpg,2010-06-11 20:55:52
228,272,John Arcilla,male,https://en.wikipedia.org/wiki/John%20Arcilla,1966-06-24,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/John_Arcilla_in_2024.jpg/250px-John_Arcilla_in_2024.jpg,250px-John_Arcilla_in_2024.jpg,2024-02-13 00:00:00
229,273,John Estrada,male,https://en.wikipedia.org/wiki/John%20Estrada,1973-06-13,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/John_Estrada.jpg/250px-John_Estrada.jpg,250px-John_Estrada.jpg,2011-11-30 00:00:00
230,274,John Lapus,male,https://en.wikipedia.org/wiki/John%20Lapus,1973-07-07,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_John_Lapus.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_John_Lapus.jpg,250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_John_Lapus.jpg,2014-11-23 00:00:00
231,275,John Lloyd Cruz,male,https://en.wikipedia.org/wiki/John%20Lloyd%20Cruz,1983-06-24,https://upload.wikimedia.org/wikipedia/commons/d/d0/John_Lloyd_Cruz_by_Ronn_Tan%2C_April_2010.png,John_Lloyd_Cruz_by_Ronn_Tan%2C_April_2010.png,2013-02-27 13:52:46
232,276,John Lloyd Cruz,male,https://en.wikipedia.org/wiki/John%20Lloyd%20Cruz,1983-06-24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/John_Lloyd_Cruz_at_ABS-CBN_Talent_Center%2C_May_2010.jpg/250px-John_Lloyd_Cruz_at_ABS-CBN_Talent_Center%2C_May_2010.jpg,250px-John_Lloyd_Cruz_at_ABS-CBN_Talent_Center%2C_May_2010.jpg,2010-05-28 00:00:00
