name,gender,wikipedia_url,birthdate,image_url
Isabelle Daza,female,https://en.wikipedia.org/wiki/Isabelle%20Daza,1988-03-06,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Isabelle_Daza_performing_at_Eat_Bulaga%21.jpg/250px-Isabelle_Daza_performing_at_Eat_Bulaga%21.jpg
Ishmael Bernal,male,https://en.wikipedia.org/wiki/Ishmael%20Bernal,1938-09-30,https://upload.wikimedia.org/wikipedia/commons/3/3b/Ishmael_Bernal_Order_of_National_Artist_NCCA_%28cropped%29.jpg
Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/IskoMorenoOfficialPortrait2025_%28cropped%29.jpg/250px-IskoMorenoOfficialPortrait2025_%28cropped%29.jpg
Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/IskoMorenojf1488.JPG/250px-IskoMorenojf1488.JPG
Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Iskomorenoapr15mtrcdpic.jpg/250px-Iskomorenoapr15mtrcdpic.jpg
Isko Moreno,male,https://en.wikipedia.org/wiki/Isko%20Moreno,1974-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/IskoMorenoOfficialPortrait.jpg/250px-IskoMorenoOfficialPortrait.jpg
Ivan Dorschner,male,https://en.wikipedia.org/wiki/Ivan%20Dorschner,1990-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Ivan_Dorschner_celebrates_birthday_with_the_Boy_Scouts_of_the_Philippines.jpg/250px-Ivan_Dorschner_celebrates_birthday_with_the_Boy_Scouts_of_the_Philippines.jpg
Ivan Dorschner,male,https://en.wikipedia.org/wiki/Ivan%20Dorschner,1990-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Ivan_Dorschner_at_the_Meant_to_Be_production_presentation.jpg/250px-Ivan_Dorschner_at_the_Meant_to_Be_production_presentation.jpg
Iwa Moto,female,https://en.wikipedia.org/wiki/Iwa%20Moto,1988-08-29,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Iwa_Moto_at_Estrella%27s_Home_Clinic%2C_April_2010.jpg/250px-Iwa_Moto_at_Estrella%27s_Home_Clinic%2C_April_2010.jpg
JC Santos,male,https://en.wikipedia.org/wiki/JC%20Santos,1988-11-19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/JC_Santos_in_2023.jpg/250px-JC_Santos_in_2023.jpg
JM de Guzman,male,https://en.wikipedia.org/wiki/JM%20de%20Guzman,1988-09-09,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/JM_de_Guzman_%282019%29_%28cropped%29.jpg/250px-JM_de_Guzman_%282019%29_%28cropped%29.jpg
Jackie Rice,female,https://en.wikipedia.org/wiki/Jackie%20Rice,1990-04-27,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Jackie_Rice_%28Actress%29.jpg/250px-Jackie_Rice_%28Actress%29.jpg
Jaclyn Jose,female,https://en.wikipedia.org/wiki/Jaclyn%20Jose,1963-10-21,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Jaclyn_Jose_2017_%28cropped%29.jpg/250px-Jaclyn_Jose_2017_%28cropped%29.jpg
Jade Lopez,female,https://en.wikipedia.org/wiki/Jade%20Lopez,1987-10-22,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/JadeLopez.jpg/250px-JadeLopez.jpg
Jaime Fabregas,male,https://en.wikipedia.org/wiki/Jaime%20Fabregas,1950-02-28,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Jaime_Fabregas_at_Pakil_Churchjf.jpg/250px-Jaime_Fabregas_at_Pakil_Churchjf.jpg
Jaime de la Rosa,male,https://en.wikipedia.org/wiki/Jaime%20de%20la%20Rosa,1921-09-18,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Jaime_de_la_Rosa.jpg/250px-Jaime_de_la_Rosa.jpg
Jairus Aquino,male,https://en.wikipedia.org/wiki/Jairus%20Aquino,1999-04-01,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Jairus_Aquino_on_ASAP_%28cropped%29.jpg/250px-Jairus_Aquino_on_ASAP_%28cropped%29.jpg
Jak Roberto,male,https://en.wikipedia.org/wiki/Jak%20Roberto,1993-12-02,https://upload.wikimedia.org/wikipedia/commons/4/40/Jak_Roberto_at_the_Meant_to_Be_production_presentation.jpg
Jake Cuenca,male,https://en.wikipedia.org/wiki/Jake%20Cuenca,1987-12-30,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Jakejf1505.JPG/250px-Jakejf1505.JPG
Jake Ejercito,male,https://en.wikipedia.org/wiki/Jake%20Ejercito,1990-03-27,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Jake_Ejercito.jpg/250px-Jake_Ejercito.jpg
James Reid (entertainer),male,https://en.wikipedia.org/wiki/James%20Reid%20%28entertainer%29,1993-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/JAMES_REID_MINT_PERFUME_HOLIDAYS_2015_%2826253072737%29_%28cropped%29.jpg/250px-JAMES_REID_MINT_PERFUME_HOLIDAYS_2015_%2826253072737%29_%28cropped%29.jpg
James Reid (entertainer),male,https://en.wikipedia.org/wiki/James%20Reid%20%28entertainer%29,1993-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/James_Reid_and_Nadine_Lustre_%28cropped%29.jpg/250px-James_Reid_and_Nadine_Lustre_%28cropped%29.jpg
Jamie Rivera,female,https://en.wikipedia.org/wiki/Jamie%20Rivera,1966-08-29,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Singer_Jamie_Rivera_%28cropped%29.jpg/250px-Singer_Jamie_Rivera_%28cropped%29.jpg
Jane de Leon,female,https://en.wikipedia.org/wiki/Jane%20de%20Leon,1998-11-22,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Strange_Frequencies_Taiwan_Killer_Hospital_Jane_De_Leon13.jpg/250px-Strange_Frequencies_Taiwan_Killer_Hospital_Jane_De_Leon13.jpg
Jane de Leon,female,https://en.wikipedia.org/wiki/Jane%20de%20Leon,1998-11-22,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Jane_De_Leon_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg/250px-Jane_De_Leon_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg
Janella Salvador,female,https://en.wikipedia.org/wiki/Janella%20Salvador,1998-03-30,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Janella_Salvador_in_2019.jpg/250px-Janella_Salvador_in_2019.jpg
Janina San Miguel,female,https://en.wikipedia.org/wiki/Janina%20San%20Miguel,1990-11-14,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Janina_San_Miguel_as_Binibining_Pilipinas_2008-World.jpg/250px-Janina_San_Miguel_as_Binibining_Pilipinas_2008-World.jpg
Janina San Miguel,female,https://en.wikipedia.org/wiki/Janina%20San%20Miguel,1990-11-14,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Binibining_Pilipinas_2008_Q%26A-Janina_San_Miguel.jpg/250px-Binibining_Pilipinas_2008_Q%26A-Janina_San_Miguel.jpg
Janine Berdin,female,https://en.wikipedia.org/wiki/Janine%20Berdin,2002-01-28,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Janine_Berdin_in_July_2024.png/250px-Janine_Berdin_in_July_2024.png
Janine Berdin,female,https://en.wikipedia.org/wiki/Janine%20Berdin,2002-01-28,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Janine_Berdin4.jpg/250px-Janine_Berdin4.jpg
Janine Gutierrez,female,https://en.wikipedia.org/wiki/Janine%20Gutierrez,1989-10-02,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Janine_Gutierrez_at_81st_International_Film_Festival_%28cropped%29.jpg/250px-Janine_Gutierrez_at_81st_International_Film_Festival_%28cropped%29.jpg
Janine Gutierrez,female,https://en.wikipedia.org/wiki/Janine%20Gutierrez,1989-10-02,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Janine_Gutierrez_2016.png/250px-Janine_Gutierrez_2016.png
Janine Tugonon,female,https://en.wikipedia.org/wiki/Janine%20Tugonon,1989-10-19,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_headshot.jpg/250px-Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_headshot.jpg
Janine Tugonon,female,https://en.wikipedia.org/wiki/Janine%20Tugonon,1989-10-19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_full_length.jpg/250px-Janine_Tugonon_modeling_Chromat_Spring-Summer_2018%2C_full_length.jpg
Jason Abalos,male,https://en.wikipedia.org/wiki/Jason%20Abalos,1985-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Board_Member_Jason_Abalos.jpg/250px-Board_Member_Jason_Abalos.jpg
Jason Abalos,male,https://en.wikipedia.org/wiki/Jason%20Abalos,1985-01-14,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Jason_Abalos.jpg/250px-Jason_Abalos.jpg
Jay Arcilla,male,https://en.wikipedia.org/wiki/Jay%20Arcilla,1996-05-21,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Jay_Arcilla_-_2019_%28cropped%29.jpg/250px-Jay_Arcilla_-_2019_%28cropped%29.jpg
Jaya (singer),female,https://en.wikipedia.org/wiki/Jaya%20%28singer%29,1970-03-21,https://upload.wikimedia.org/wikipedia/commons/5/56/Jaya_%28Singer%29.jpg
Jennylyn Mercado,female,https://en.wikipedia.org/wiki/Jennylyn%20Mercado,1987-05-15,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Jennylyn_Mercado_2021_%28cropped%29.jpg/250px-Jennylyn_Mercado_2021_%28cropped%29.jpg
Jeric Teng,male,https://en.wikipedia.org/wiki/Jeric%20Teng,1991-03-18,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/PBA_-_Rain_or_Shine_vs_San_Miguel_-_Jeric_Teng-ROS_-_2016-0107_%2823877393209%29.jpg/250px-PBA_-_Rain_or_Shine_vs_San_Miguel_-_Jeric_Teng-ROS_-_2016-0107_%2823877393209%29.jpg
Jericho Rosales,male,https://en.wikipedia.org/wiki/Jericho%20Rosales,1979-09-22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/JVR.jpg/250px-JVR.jpg
Jeron Teng,male,https://en.wikipedia.org/wiki/Jeron%20Teng,1994-03-21,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Jeron_Teng_Filipino_Basketball_Player_2014-04-20_20-48_%28cropped%29.jpg/250px-Jeron_Teng_Filipino_Basketball_Player_2014-04-20_20-48_%28cropped%29.jpg
Jessy Mendiola,female,https://en.wikipedia.org/wiki/Jessy%20Mendiola,1992-12-03,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Yamaha_tricity-41_jessy_mendiola_%2816374109395%29_%28cropped%29.jpg/250px-Yamaha_tricity-41_jessy_mendiola_%2816374109395%29_%28cropped%29.jpg
Jessy Mendiola,female,https://en.wikipedia.org/wiki/Jessy%20Mendiola,1992-12-03,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Jessy_Mendiola_06-19-14.jpg/250px-Jessy_Mendiola_06-19-14.jpg
Jestoni Alarcon,male,https://en.wikipedia.org/wiki/Jestoni%20Alarcon,1964-01-10,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Jestoni_Alarcon%2C_Official_Portrait_2025.jpg/250px-Jestoni_Alarcon%2C_Official_Portrait_2025.jpg
Jett Pangan,male,https://en.wikipedia.org/wiki/Jett%20Pangan,1968-06-21,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Jett_Pangan_%282372674477%29.jpg/250px-Jett_Pangan_%282372674477%29.jpg
Jhoanna Robles,female,https://en.wikipedia.org/wiki/Jhoanna%20Robles,2004-01-26,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Jhoanna_Robles_in_September_2025.jpg/250px-Jhoanna_Robles_in_September_2025.jpg
Jhong Hilario,male,https://en.wikipedia.org/wiki/Jhong%20Hilario,1976-08-11,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Hon._Virgilio_V._Hilario%2C_Jr.png/250px-Hon._Virgilio_V._Hilario%2C_Jr.png
Jim Paredes,male,https://en.wikipedia.org/wiki/Jim%20Paredes,1951-08-30,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Jim_Paredes.jpg/250px-Jim_Paredes.jpg
Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Jinggoy_Ejercito_Estrada%2C_Senate_portrait_2025.png/250px-Jinggoy_Ejercito_Estrada%2C_Senate_portrait_2025.png
Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Official_photo_of_Senator_Jinggoy_Ejercito_Estrada.jpg/250px-Official_photo_of_Senator_Jinggoy_Ejercito_Estrada.jpg
Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Senator_Jinggoy_Estrada_%28Comission_on_Appointments_portrait%29.png/250px-Senator_Jinggoy_Estrada_%28Comission_on_Appointments_portrait%29.png
Jinggoy Estrada,male,https://en.wikipedia.org/wiki/Jinggoy%20Estrada,1963-02-17,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Jinggoy_Estrada_mugshot_Camp_Crame_2014_PDAF_Scam.jpg/250px-Jinggoy_Estrada_mugshot_Camp_Crame_2014_PDAF_Scam.jpg
Joaquin Domagoso,male,https://en.wikipedia.org/wiki/Joaquin%20Domagoso,2001-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Joaquin_Domagoso.jpg/250px-Joaquin_Domagoso.jpg
Joey de Leon,male,https://en.wikipedia.org/wiki/Joey%20de%20Leon,1946-10-14,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Joey_De_Leon_and_Travis_Kraft_%28cropped%29.jpg/250px-Joey_De_Leon_and_Travis_Kraft_%28cropped%29.jpg
John Arcilla,male,https://en.wikipedia.org/wiki/John%20Arcilla,1966-06-24,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/John_Arcilla_in_2024.jpg/250px-John_Arcilla_in_2024.jpg
John Estrada,male,https://en.wikipedia.org/wiki/John%20Estrada,1973-06-13,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/John_Estrada.jpg/250px-John_Estrada.jpg
John Lapus,male,https://en.wikipedia.org/wiki/John%20Lapus,1973-07-07,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_John_Lapus.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_John_Lapus.jpg
John Lloyd Cruz,male,https://en.wikipedia.org/wiki/John%20Lloyd%20Cruz,1983-06-24,https://upload.wikimedia.org/wikipedia/commons/d/d0/John_Lloyd_Cruz_by_Ronn_Tan%2C_April_2010.png
John Lloyd Cruz,male,https://en.wikipedia.org/wiki/John%20Lloyd%20Cruz,1983-06-24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/John_Lloyd_Cruz_at_ABS-CBN_Talent_Center%2C_May_2010.jpg/250px-John_Lloyd_Cruz_at_ABS-CBN_Talent_Center%2C_May_2010.jpg
John Prats,male,https://en.wikipedia.org/wiki/John%20Prats,1984-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Prats_in_2013-_2014-05-18_19-50.png/250px-Prats_in_2013-_2014-05-18_19-50.png
John Vic De Guzman,male,https://en.wikipedia.org/wiki/John%20Vic%20De%20Guzman,1993-09-23,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/John_Vic_de_Guzman_12-22-16.jpg/250px-John_Vic_de_Guzman_12-22-16.jpg
Joko Diaz,male,https://en.wikipedia.org/wiki/Joko%20Diaz,1976-04-26,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Joko_Diaz1.jpg/250px-Joko_Diaz1.jpg
Jolina Magdangal,female,https://en.wikipedia.org/wiki/Jolina%20Magdangal,1978-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jolina_Magdangal_%28cropped%29.jpg/250px-Jolina_Magdangal_%28cropped%29.jpg
Jolina Magdangal,female,https://en.wikipedia.org/wiki/Jolina%20Magdangal,1978-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Jolina_2000.jpg/250px-Jolina_2000.jpg
Jolo Revilla,male,https://en.wikipedia.org/wiki/Jolo%20Revilla,1988-03-15,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg/250px-Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg
Jon Avila,male,https://en.wikipedia.org/wiki/Jon%20Avila,1985-09-01,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg/250px-Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg
Jopay,female,https://en.wikipedia.org/wiki/Jopay,1983-01-03,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Jopay%2C_2007_%28cropped%29.jpg/250px-Jopay%2C_2007_%28cropped%29.jpg
Joross Gamboa,male,https://en.wikipedia.org/wiki/Joross%20Gamboa,1984-11-28,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Joross_Gamboa_Solo.jpg/250px-Joross_Gamboa_Solo.jpg
Jose Javier Reyes,male,https://en.wikipedia.org/wiki/Jose%20Javier%20Reyes,1954-10-21,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png/250px-Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png
Jose Manalo,male,https://en.wikipedia.org/wiki/Jose%20Manalo,1966-02-12,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Jose_Manalo_%28cropped%29.jpg/250px-Jose_Manalo_%28cropped%29.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png/250px-The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/JosephEstradajf1486.JPG/250px-JosephEstradajf1486.JPG
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg/250px-Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg
Joseph Marco,male,https://en.wikipedia.org/wiki/Joseph%20Marco,1988-10-04,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Joseph_Marco_in_2023.jpg/250px-Joseph_Marco_in_2023.jpg
Joshua Garcia,male,https://en.wikipedia.org/wiki/Joshua%20Garcia,1997-10-07,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Garcia_in_2024.jpg/250px-Garcia_in_2024.jpg
Jovit Baldivino,male,https://en.wikipedia.org/wiki/Jovit%20Baldivino,1993-10-16,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Jovit_Baldivino.jpg/250px-Jovit_Baldivino.jpg
Juancho Trivino,male,https://en.wikipedia.org/wiki/Juancho%20Trivino,1993-04-13,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg/250px-Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg
Judy Ann Santos,female,https://en.wikipedia.org/wiki/Judy%20Ann%20Santos,1978-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Judy_Ann_Santos_%282008%29.jpg/250px-Judy_Ann_Santos_%282008%29.jpg
Julia Barretto,female,https://en.wikipedia.org/wiki/Julia%20Barretto,1997-03-10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Julia_Barretto_2013_Candy_Style_Awards.jpg/250px-Julia_Barretto_2013_Candy_Style_Awards.jpg
Julia Clarete,female,https://en.wikipedia.org/wiki/Julia%20Clarete,1979-09-24,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Julia_Clarete.jpg/250px-Julia_Clarete.jpg
Julia Montes,female,https://en.wikipedia.org/wiki/Julia%20Montes,1995-03-19,https://upload.wikimedia.org/wikipedia/commons/5/52/Julia_Montes.jpg
Julian Trono,male,https://en.wikipedia.org/wiki/Julian%20Trono,1997-09-16,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Julian_Marcus_Trono_%282019%29.jpg/250px-Julian_Marcus_Trono_%282019%29.jpg
Julie Anne San Jose,female,https://en.wikipedia.org/wiki/Julie%20Anne%20San%20Jose,1994-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg/250px-Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg
Julie Anne San Jose,female,https://en.wikipedia.org/wiki/Julie%20Anne%20San%20Jose,1994-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Julie_Anne_San_Jose_in_2015.jpg/250px-Julie_Anne_San_Jose_in_2015.jpg
Julie Vega,female,https://en.wikipedia.org/wiki/Julie%20Vega,1968-05-21,https://upload.wikimedia.org/wikipedia/en/f/f4/JULIE_VEGA_PIC.jpg
Justin (Filipino musician),male,https://en.wikipedia.org/wiki/Justin%20%28Filipino%20musician%29,1998-07-07,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg/250px-Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg
KC Concepcion,female,https://en.wikipedia.org/wiki/KC%20Concepcion,1985-04-07,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg/250px-KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg
KZ Tandingan,female,https://en.wikipedia.org/wiki/KZ%20Tandingan,1992-03-11,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg/250px-KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg
Kakai Bautista,female,https://en.wikipedia.org/wiki/Kakai%20Bautista,1978-09-02,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg/250px-Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg
KaladKaren,female,https://en.wikipedia.org/wiki/KaladKaren,1992-08-09,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Kaladkaren2025.jpg/250px-Kaladkaren2025.jpg
Karen Bordador,female,https://en.wikipedia.org/wiki/Karen%20Bordador,1992-04-15,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Bordador.jpg/250px-Bordador.jpg
Karylle,female,https://en.wikipedia.org/wiki/Karylle,1981-03-22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Karylle_by_Mickey_Miranda%2C_June_2011.jpg/250px-Karylle_by_Mickey_Miranda%2C_June_2011.jpg
Kate Valdez,female,https://en.wikipedia.org/wiki/Kate%20Valdez,2000-08-21,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Kate_Valdez_2020_%28cropped%29.jpg/250px-Kate_Valdez_2020_%28cropped%29.jpg
Kathryn Bernardo,female,https://en.wikipedia.org/wiki/Kathryn%20Bernardo,1996-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Kathryn_Bernardo_in_2025_%28cropped%29.jpg/250px-Kathryn_Bernardo_in_2025_%28cropped%29.jpg
Kathryn Bernardo,female,https://en.wikipedia.org/wiki/Kathryn%20Bernardo,1996-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg/250px-Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg
Katrina Velarde,female,https://en.wikipedia.org/wiki/Katrina%20Velarde,1994-12-05,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Katrina_Velarde_-_2023.png/250px-Katrina_Velarde_-_2023.png
Kelvin Miranda,male,https://en.wikipedia.org/wiki/Kelvin%20Miranda,1999-01-08,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Kelvin_Miranda.jpg/250px-Kelvin_Miranda.jpg
Ken Alfonso,male,https://en.wikipedia.org/wiki/Ken%20Alfonso,1990-02-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg/250px-Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg
Ken Chan (Filipino actor),male,https://en.wikipedia.org/wiki/Ken%20Chan%20%28Filipino%20actor%29,1993-01-17,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ken_Chan_at_the_Meant_to_Be_production_presentation.jpg
Kenneth Medrano,male,https://en.wikipedia.org/wiki/Kenneth%20Medrano,1991-05-09,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Kenneth_Medrano_%282016%29.jpg/250px-Kenneth_Medrano_%282016%29.jpg
Kidlat Tahimik,male,https://en.wikipedia.org/wiki/Kidlat%20Tahimik,1942-10-03,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Kidlat_tahimik_%28cropped%29.jpg/250px-Kidlat_tahimik_%28cropped%29.jpg
Kim Atienza,male,https://en.wikipedia.org/wiki/Kim%20Atienza,1967-01-24,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Kim_Chiu_on_stage_%28cropped%29.jpg/250px-Kim_Chiu_on_stage_%28cropped%29.jpg
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Kim_Chiu_by_Ronn_Tan%2C_April_2010.png/223px-Kim_Chiu_by_Ronn_Tan%2C_April_2010.png
