name,gender,wikipedia_url,birthdate,image_url
Jolina Magdangal,female,https://en.wikipedia.org/wiki/Jolina%20Magdangal,1978-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Magdangal_Star.jpg/250px-Magdangal_Star.jpg
Jolo Revilla,male,https://en.wikipedia.org/wiki/Jolo%20Revilla,1988-03-15,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg/250px-Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg
Jon Avila,male,https://en.wikipedia.org/wiki/Jon%20Avila,1985-09-01,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg/250px-Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg
Jon Avila,male,https://en.wikipedia.org/wiki/Jon%20Avila,1985-09-01,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png
Jonalyn Viray,female,https://en.wikipedia.org/wiki/Jonalyn%20Viray,1989-11-15,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/JonalynVirayfearless1.jpg/250px-JonalynVirayfearless1.jpg
Jonalyn Viray,female,https://en.wikipedia.org/wiki/Jonalyn%20Viray,1989-11-15,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Jona_performing_in_2022.jpg/250px-Jona_performing_in_2022.jpg
Jopay,female,https://en.wikipedia.org/wiki/Jopay,1983-01-03,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Jopay%2C_2007_%28cropped%29.jpg/250px-Jopay%2C_2007_%28cropped%29.jpg
Joross Gamboa,male,https://en.wikipedia.org/wiki/Joross%20Gamboa,1984-11-28,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Joross_Gamboa_Solo.jpg/250px-Joross_Gamboa_Solo.jpg
Jose Javier Reyes,male,https://en.wikipedia.org/wiki/Jose%20Javier%20Reyes,1954-10-21,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png/250px-Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png
Jose Manalo,male,https://en.wikipedia.org/wiki/Jose%20Manalo,1966-02-12,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Jose_Manalo_%28cropped%29.jpg/250px-Jose_Manalo_%28cropped%29.jpg
Jose Manalo,male,https://en.wikipedia.org/wiki/Jose%20Manalo,1966-02-12,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Jose_Manalo_Paolo_Ballesteros1.jpg/250px-Jose_Manalo_Paolo_Ballesteros1.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Josephestradapentagon.jpg/250px-Josephestradapentagon.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg/120px-Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png/250px-The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Prior_Pres_Seal.png/120px-Prior_Pres_Seal.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/JosephEstradajf1486.JPG/250px-JosephEstradajf1486.JPG
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/10th_City_Council_of_Manila.jpg/250px-10th_City_Council_of_Manila.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/IskoErapAfterElections.jpg/250px-IskoErapAfterElections.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Erap_country.png/250px-Erap_country.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Order_of_the_Knights_of_Rizal_Ribbon.png/120px-Order_of_the_Knights_of_Rizal_Ribbon.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/ARG_Order_of_the_Liberator_San_Martin_-_Grand_Cross_BAR.png/120px-ARG_Order_of_the_Liberator_San_Martin_-_Grand_Cross_BAR.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg/250px-Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Presidential_Seal_of_the_Philippines_3.png/120px-Presidential_Seal_of_the_Philippines_3.png
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Joseph_estrada_2000.jpg/120px-Joseph_estrada_2000.jpg
Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Ramos_Pentagon.jpg/120px-Ramos_Pentagon.jpg
Joseph Marco,male,https://en.wikipedia.org/wiki/Joseph%20Marco,1988-10-04,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Joseph_Marco_in_2023.jpg/250px-Joseph_Marco_in_2023.jpg
Joshua Garcia,male,https://en.wikipedia.org/wiki/Joshua%20Garcia,1997-10-07,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Garcia_in_2024.jpg/250px-Garcia_in_2024.jpg
Jovit Baldivino,male,https://en.wikipedia.org/wiki/Jovit%20Baldivino,1993-10-16,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Jovit_Baldivino.jpg/250px-Jovit_Baldivino.jpg
Joy Viado,female,https://en.wikipedia.org/wiki/Joy%20Viado,1959-04-10,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Joy_Viado_2016.jpg/250px-Joy_Viado_2016.jpg
Juancho Trivino,male,https://en.wikipedia.org/wiki/Juancho%20Trivino,1993-04-13,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg/250px-Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg
Judy Ann Santos,female,https://en.wikipedia.org/wiki/Judy%20Ann%20Santos,1978-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Judy_Ann_Santos_%282008%29.jpg/250px-Judy_Ann_Santos_%282008%29.jpg
Judy Ann Santos,female,https://en.wikipedia.org/wiki/Judy%20Ann%20Santos,1978-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Espantaho_2024_Metro_Manila_Film_Festival_Padre_Burgos_Avenue12.jpg/250px-Espantaho_2024_Metro_Manila_Film_Festival_Padre_Burgos_Avenue12.jpg
Judy Ann Santos,female,https://en.wikipedia.org/wiki/Judy%20Ann%20Santos,1978-05-11,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Judy_Ann_Santos_Star%2C_Walk_of_Fame_Philippines.jpg/250px-Judy_Ann_Santos_Star%2C_Walk_of_Fame_Philippines.jpg
Julia Barretto,female,https://en.wikipedia.org/wiki/Julia%20Barretto,1997-03-10,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Julia_Barretto_2024_02.jpg/250px-Julia_Barretto_2024_02.jpg
Julia Barretto,female,https://en.wikipedia.org/wiki/Julia%20Barretto,1997-03-10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Julia_Barretto_2013_Candy_Style_Awards.jpg/250px-Julia_Barretto_2013_Candy_Style_Awards.jpg
Julia Barretto,female,https://en.wikipedia.org/wiki/Julia%20Barretto,1997-03-10,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Hold_Me_Close_50th_Metro_Manila_Film_Festival_Julia3.jpg/250px-Hold_Me_Close_50th_Metro_Manila_Film_Festival_Julia3.jpg
Julia Clarete,female,https://en.wikipedia.org/wiki/Julia%20Clarete,1979-09-24,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Julia_Clarete.jpg/250px-Julia_Clarete.jpg
Julia Clarete,female,https://en.wikipedia.org/wiki/Julia%20Clarete,1979-09-24,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png
Julia Clarete,female,https://en.wikipedia.org/wiki/Julia%20Clarete,1979-09-24,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png
Julia Montes,female,https://en.wikipedia.org/wiki/Julia%20Montes,1995-03-19,https://upload.wikimedia.org/wikipedia/commons/5/52/Julia_Montes.jpg
Julia Montes,female,https://en.wikipedia.org/wiki/Julia%20Montes,1995-03-19,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Julia_Montes_in_2020.jpg/250px-Julia_Montes_in_2020.jpg
Julian Trono,male,https://en.wikipedia.org/wiki/Julian%20Trono,1997-09-16,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Julian_Marcus_Trono_%282019%29.jpg/250px-Julian_Marcus_Trono_%282019%29.jpg
Julie Anne San Jose,female,https://en.wikipedia.org/wiki/Julie%20Anne%20San%20Jose,1994-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg/250px-Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg
Julie Anne San Jose,female,https://en.wikipedia.org/wiki/Julie%20Anne%20San%20Jose,1994-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Julie_Anne_San_Jose_in_2015.jpg/250px-Julie_Anne_San_Jose_in_2015.jpg
Julie Vega,female,https://en.wikipedia.org/wiki/Julie%20Vega,1968-05-21,https://upload.wikimedia.org/wikipedia/en/f/f4/JULIE_VEGA_PIC.jpg
Julie Vega,female,https://en.wikipedia.org/wiki/Julie%20Vega,1968-05-21,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Julie_vega_grave.jpg/250px-Julie_vega_grave.jpg
Julie Vega,female,https://en.wikipedia.org/wiki/Julie%20Vega,1968-05-21,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Julie_Vega_family_graves1.jpg/250px-Julie_Vega_family_graves1.jpg
Julio Diaz (actor),male,https://en.wikipedia.org/wiki/Julio%20Diaz%20%28actor%29,1958-11-18,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Julio_Diaz.jpg/250px-Julio_Diaz.jpg
Justin (Filipino musician),male,https://en.wikipedia.org/wiki/Justin%20%28Filipino%20musician%29,1998-07-07,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg/250px-Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg
Júnior (Filipino singer),male,https://en.wikipedia.org/wiki/J%C3%BAnior%20%28Filipino%20singer%29,1943-09-10,https://upload.wikimedia.org/wikipedia/commons/b/b9/Junior_Los_Brincos.jpg
KC Concepcion,female,https://en.wikipedia.org/wiki/KC%20Concepcion,1985-04-07,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg/250px-KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg
KZ Tandingan,female,https://en.wikipedia.org/wiki/KZ%20Tandingan,1992-03-11,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg/250px-KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg
Kakai Bautista,female,https://en.wikipedia.org/wiki/Kakai%20Bautista,1978-09-02,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg/250px-Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg
Kakai Bautista,female,https://en.wikipedia.org/wiki/Kakai%20Bautista,1978-09-02,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Charlie_Chaplin.jpg/20px-Charlie_Chaplin.jpg
KaladKaren,female,https://en.wikipedia.org/wiki/KaladKaren,1992-08-09,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Kaladkaren2025.jpg/250px-Kaladkaren2025.jpg
Karen Bordador,female,https://en.wikipedia.org/wiki/Karen%20Bordador,1992-04-15,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Bordador.jpg/250px-Bordador.jpg
Karylle,female,https://en.wikipedia.org/wiki/Karylle,1981-03-22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Karylle_by_Mickey_Miranda%2C_June_2011.jpg/250px-Karylle_by_Mickey_Miranda%2C_June_2011.jpg
Karylle,female,https://en.wikipedia.org/wiki/Karylle,1981-03-22,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Karylle_in_2010.jpg/250px-Karylle_in_2010.jpg
Kate Valdez,female,https://en.wikipedia.org/wiki/Kate%20Valdez,2000-08-21,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Kate_Valdez_2020_%28cropped%29.jpg/250px-Kate_Valdez_2020_%28cropped%29.jpg
Kathryn Bernardo,female,https://en.wikipedia.org/wiki/Kathryn%20Bernardo,1996-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Kathryn_Bernardo_in_2025_%28cropped%29.jpg/250px-Kathryn_Bernardo_in_2025_%28cropped%29.jpg
Kathryn Bernardo,female,https://en.wikipedia.org/wiki/Kathryn%20Bernardo,1996-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg/250px-Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg
Katrina Halili,female,https://en.wikipedia.org/wiki/Katrina%20Halili,1986-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Katrina_Halili_in_New_Jersey.jpg/250px-Katrina_Halili_in_New_Jersey.jpg
Katrina Halili,female,https://en.wikipedia.org/wiki/Katrina%20Halili,1986-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Katrina_Halili_2009.jpg/250px-Katrina_Halili_2009.jpg
Katrina Velarde,female,https://en.wikipedia.org/wiki/Katrina%20Velarde,1994-12-05,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Katrina_Velarde_-_2023.png/250px-Katrina_Velarde_-_2023.png
Katy de la Cruz,female,https://en.wikipedia.org/wiki/Katy%20de%20la%20Cruz,1907-02-13,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Katydelacruz.jpg/107px-Katydelacruz.jpg
Kean Cipriano,male,https://en.wikipedia.org/wiki/Kean%20Cipriano,1987-06-11,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Kean_Cipriano_%2838464286536%29_%28cropped%29.jpg/250px-Kean_Cipriano_%2838464286536%29_%28cropped%29.jpg
Kelvin Miranda,male,https://en.wikipedia.org/wiki/Kelvin%20Miranda,1999-01-08,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Kelvin_Miranda.jpg/250px-Kelvin_Miranda.jpg
Ken Alfonso,male,https://en.wikipedia.org/wiki/Ken%20Alfonso,1990-02-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg/250px-Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg
Ken Chan (Filipino actor),male,https://en.wikipedia.org/wiki/Ken%20Chan%20%28Filipino%20actor%29,1993-01-17,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ken_Chan_at_the_Meant_to_Be_production_presentation.jpg
Kenneth Medrano,male,https://en.wikipedia.org/wiki/Kenneth%20Medrano,1991-05-09,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Kenneth_Medrano_%282016%29.jpg/250px-Kenneth_Medrano_%282016%29.jpg
Khalil Ramos,male,https://en.wikipedia.org/wiki/Khalil%20Ramos,1996-01-22,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Khalil_Ramos_and_Ashley_Ortega_in_2023.jpg/250px-Khalil_Ramos_and_Ashley_Ortega_in_2023.jpg
Kiara Takahashi,female,https://en.wikipedia.org/wiki/Kiara%20Takahashi,2018-11-10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Pinoy_Big_Brother_OTSO.jpg/250px-Pinoy_Big_Brother_OTSO.jpg
Kiara Takahashi,female,https://en.wikipedia.org/wiki/Kiara%20Takahashi,2018-11-10,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Pinoy_Big_Brother_Otso_-_living_room_area.jpg/330px-Pinoy_Big_Brother_Otso_-_living_room_area.jpg
Kidlat Tahimik,male,https://en.wikipedia.org/wiki/Kidlat%20Tahimik,1942-10-03,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Kidlat_tahimik_%28cropped%29.jpg/250px-Kidlat_tahimik_%28cropped%29.jpg
Kim Atienza,male,https://en.wikipedia.org/wiki/Kim%20Atienza,1967-01-24,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg
Kim Atienza,male,https://en.wikipedia.org/wiki/Kim%20Atienza,1967-01-24,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Kim_Atienza.jpg/250px-Kim_Atienza.jpg
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Kim_Chiu_on_stage_%28cropped%29.jpg/250px-Kim_Chiu_on_stage_%28cropped%29.jpg
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Kim_Chiu_at_Esquinita%2C_Sept_2008.jgp.jpg/194px-Kim_Chiu_at_Esquinita%2C_Sept_2008.jgp.jpg
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Kim_Chiu_by_Ronn_Tan%2C_April_2010.png/223px-Kim_Chiu_by_Ronn_Tan%2C_April_2010.png
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Kim_Chiu_06-19-16.jpg/250px-Kim_Chiu_06-19-16.jpg
Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Kimerald.jpg/250px-Kimerald.jpg
King Girado,male,https://en.wikipedia.org/wiki/King%20Girado,1985-04-13,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/King_2015.jpg/250px-King_2015.jpg
Kiray,female,https://en.wikipedia.org/wiki/Kiray,1995-07-29,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Kiray_2020_-_Bulgar_TV_%28cropped%29.jpg/250px-Kiray_2020_-_Bulgar_TV_%28cropped%29.jpg
Kit Thompson,male,https://en.wikipedia.org/wiki/Kit%20Thompson,1997-02-15,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Kit_Thompson_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg/250px-Kit_Thompson_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg
Kitchie Nadal,female,https://en.wikipedia.org/wiki/Kitchie%20Nadal,1980-09-16,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Kitchie_Nadal.jpg/250px-Kitchie_Nadal.jpg
Klarisse de Guzman,female,https://en.wikipedia.org/wiki/Klarisse%20de%20Guzman,1991-09-06,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Klarisse_De_Guzman_2018_%28cropped%29.jpg/250px-Klarisse_De_Guzman_2018_%28cropped%29.jpg
Koko Trinidad,male,https://en.wikipedia.org/wiki/Koko%20Trinidad,1915-10-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Francisco_%22Koko%22_Trinidad.jpg/250px-Francisco_%22Koko%22_Trinidad.jpg
Kriesha Chu,female,https://en.wikipedia.org/wiki/Kriesha%20Chu,1998-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/180116_%ED%8C%A9%ED%8A%B8%EC%9D%B8%EC%8A%A4%ED%83%80_%ED%81%AC%EB%A6%AC%EC%83%A4%EC%B8%84_01.jpg/250px-180116_%ED%8C%A9%ED%8A%B8%EC%9D%B8%EC%8A%A4%ED%83%80_%ED%81%AC%EB%A6%AC%EC%83%A4%EC%B8%84_01.jpg
Kriesha Chu,female,https://en.wikipedia.org/wiki/Kriesha%20Chu,1998-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Kriesha-Chu-Signature.jpg/250px-Kriesha-Chu-Signature.jpg
Kris Aquino,female,https://en.wikipedia.org/wiki/Kris%20Aquino,1971-02-14,https://upload.wikimedia.org/wikipedia/commons/7/7c/Kris_Aquino_-_2015_%28cropped%29.jpg
Kris Aquino,female,https://en.wikipedia.org/wiki/Kris%20Aquino,1971-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/K_Productions_Logo.png/250px-K_Productions_Logo.png
Kris Aquino,female,https://en.wikipedia.org/wiki/Kris%20Aquino,1971-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Benigno_%22Noynoy%22_S._Aquino_III_%28cropped_portrait%29.jpg/145px-Benigno_%22Noynoy%22_S._Aquino_III_%28cropped_portrait%29.jpg
Kris Aquino,female,https://en.wikipedia.org/wiki/Kris%20Aquino,1971-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Corazon_Aquino_1986.jpg/250px-Corazon_Aquino_1986.jpg
Kris Aquino,female,https://en.wikipedia.org/wiki/Kris%20Aquino,1971-02-14,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Presidential_Seal_of_the_Philippines_3.png/120px-Presidential_Seal_of_the_Philippines_3.png
Kris Bernal,female,https://en.wikipedia.org/wiki/Kris%20Bernal,1989-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Kris_Bernal_birthday.jpg/250px-Kris_Bernal_birthday.jpg
Kris Lawrence,male,https://en.wikipedia.org/wiki/Kris%20Lawrence,1982-09-01,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Kris_Lawrence_%282020%29_-_courtesy_of_Rated_Korina_%28cropped%29.jpg/250px-Kris_Lawrence_%282020%29_-_courtesy_of_Rated_Korina_%28cropped%29.jpg
Kristine Hermosa,female,https://en.wikipedia.org/wiki/Kristine%20Hermosa,1983-09-09,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Kristine_Hermosa_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg/250px-Kristine_Hermosa_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg
Kuh Ledesma,female,https://en.wikipedia.org/wiki/Kuh%20Ledesma,1955-03-16,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Kuh_Ledesma_Pop_Diva.jpg/250px-Kuh_Ledesma_Pop_Diva.jpg
Kuh Ledesma,female,https://en.wikipedia.org/wiki/Kuh%20Ledesma,1955-03-16,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Kuh_Ledesma_Philippine_Pop_Jazz_Singer_Commons.jpg/250px-Kuh_Ledesma_Philippine_Pop_Jazz_Singer_Commons.jpg
Kyle Echarri,male,https://en.wikipedia.org/wiki/Kyle%20Echarri,2003-06-20,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Kyle_Echarri_in_Tarlac.jpg/250px-Kyle_Echarri_in_Tarlac.jpg
Kylie Padilla,female,https://en.wikipedia.org/wiki/Kylie%20Padilla,1993-01-25,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Kylie_Padilla_Dilim_the_Making.jpg/250px-Kylie_Padilla_Dilim_the_Making.jpg
Kylie Verzosa,female,https://en.wikipedia.org/wiki/Kylie%20Verzosa,1992-02-07,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Kylie_Verzosa%2C_both_hands_on_hips_%28cropped%29.jpg/250px-Kylie_Verzosa%2C_both_hands_on_hips_%28cropped%29.jpg
Kyline Alcantara,female,https://en.wikipedia.org/wiki/Kyline%20Alcantara,2002-09-03,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Kyline_Alcantara_2025.jpg/250px-Kyline_Alcantara_2025.jpg
Kyline Alcantara,female,https://en.wikipedia.org/wiki/Kyline%20Alcantara,2002-09-03,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kyline_Alcantara_as_Diane_in_Eat_Bulaga_Lenten_Special_My_Carinderia_Girl.png/250px-Kyline_Alcantara_as_Diane_in_Eat_Bulaga_Lenten_Special_My_Carinderia_Girl.png
Kyline Alcantara,female,https://en.wikipedia.org/wiki/Kyline%20Alcantara,2002-09-03,https://upload.wikimedia.org/wikipedia/commons/a/a5/Kyline_Alcantara_in_Valenzuela_City_on_September_28%2C_2019.jpg
Lani Mercado,female,https://en.wikipedia.org/wiki/Lani%20Mercado,1968-04-13,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Rep._Lani_Mercado-Revilla_%2820th_Congress%29.jpg/250px-Rep._Lani_Mercado-Revilla_%2820th_Congress%29.jpg
Lani Misalucha,female,https://en.wikipedia.org/wiki/Lani%20Misalucha,1969-08-03,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Lani_Misalucha_The_Aces_2019.jpg/250px-Lani_Misalucha_The_Aces_2019.jpg
Lani Misalucha,female,https://en.wikipedia.org/wiki/Lani%20Misalucha,1969-08-03,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Barbra_Streisand_-_1966.jpg/250px-Barbra_Streisand_-_1966.jpg
